timestamp,symbol,bid,ask,bid_size,ask_size,exchange,conditions,data_source
2025-10-10T19:27:01.109Z,SPY,656.25,656.27,4,3,,,stock_quote
2025-10-10T19:27:01.112Z,SPY,656.25,656.27,4,4,,,stock_quote
2025-10-10T19:27:01.217Z,SPY,656.26,656.27,2,3,,,stock_quote
2025-10-10T19:27:01.219Z,SPY,656.26,656.27,3,4,,,stock_quote
2025-10-10T19:27:01.220Z,SPY,656.26,656.27,2,5,,,stock_quote
2025-10-10T19:27:01.220Z,SPY,656.26,656.27,1,5,,,stock_quote
2025-10-10T19:27:01.221Z,SPY,656.26,656.27,1,5,,,stock_quote
2025-10-10T19:27:01.219Z,SPY,656.26,656.27,2,2,,,stock_quote
2025-10-10T19:27:01.219Z,SPY,656.26,656.27,2,2,,,stock_quote
2025-10-10T19:27:01.219Z,SPY,656.26,656.27,2,4,,,stock_quote
2025-10-10T19:27:01.242Z,SPY,656.26,656.27,1,5,,,stock_quote
2025-10-10T19:27:01.244Z,SPY,656.26,656.27,4,2,,,stock_quote
2025-10-10T19:27:01.242Z,SPY,656.26,656.27,6,3,,,stock_quote
2025-10-10T19:27:01.244Z,SPY,656.27,656.28,2,3,,,stock_quote
2025-10-10T19:27:01.245Z,SPY,656.27,656.28,4,2,,,stock_quote
2025-10-10T19:27:01.256Z,SPY,656.27,656.28,4,1,,,stock_quote
2025-10-10T19:27:01.275Z,SPY,656.27,656.28,4,1,,,stock_quote
2025-10-10T19:27:01.283Z,SPY,656.27,656.29,4,2,,,stock_quote
2025-10-10T19:27:01.284Z,SPY,656.28,656.29,3,2,,,stock_quote
2025-10-10T19:27:01.294Z,SPY,656.28,656.29,3,1,,,stock_quote
2025-10-10T19:27:01.303Z,SPY,656.28,656.29,4,1,,,stock_quote
2025-10-10T19:27:01.318Z,SPY,656.28,656.29,4,1,,,stock_quote
2025-10-10T19:27:01.341Z,SPY,656.28,656.29,3,1,,,stock_quote
2025-10-10T19:27:01.412Z,SPY,656.28,656.29,2,3,,,stock_quote
2025-10-10T19:27:01.555Z,SPY,656.28,656.29,2,3,,,stock_quote
2025-10-10T19:27:01.556Z,SPY,656.28,656.29,2,2,,,stock_quote
2025-10-10T19:27:01.557Z,SPY,656.28,656.29,3,2,,,stock_quote
2025-10-10T19:27:01.557Z,SPY,656.28,656.29,4,1,,,stock_quote
2025-10-10T19:27:01.560Z,SPY,656.27,656.28,1,15,,,stock_quote
2025-10-10T19:27:01.557Z,SPY,656.28,656.29,3,5,,,stock_quote
2025-10-10T19:27:01.560Z,SPY,656.28,656.29,1,12,,,stock_quote
2025-10-10T19:27:01.561Z,SPY,656.27,656.29,7,4,,,stock_quote
2025-10-10T19:27:01.731Z,SPY,656.27,656.29,7,4,,,stock_quote
2025-10-10T19:27:01.733Z,SPY,656.28,656.29,1,4,,,stock_quote
2025-10-10T19:27:01.733Z,SPY,656.28,656.29,3,5,,,stock_quote
2025-10-10T19:27:01.734Z,SPY,656.28,656.29,1,6,,,stock_quote
2025-10-10T19:27:01.735Z,SPY,656.27,656.28,3,3,,,stock_quote
2025-10-10T19:27:01.735Z,SPY,656.27,656.28,3,4,,,stock_quote
2025-10-10T19:27:01.744Z,SPY,656.27,656.28,2,3,,,stock_quote
2025-10-10T19:27:01.747Z,SPY,656.25,656.27,4,5,,,stock_quote
2025-10-10T19:27:01.928Z,SPY,656.25,656.27,4,5,,,stock_quote
2025-10-10T19:27:01.930Z,SPY,656.25,656.26,4,1,,,stock_quote
2025-10-10T19:27:01.962Z,SPY,656.25,656.26,3,1,,,stock_quote
2025-10-10T19:27:02.062Z,SPY,656.25,656.26,2,4,,,stock_quote
2025-10-10T19:27:02.065Z,SPY,656.25,656.26,2,5,,,stock_quote
2025-10-10T19:27:02.065Z,SPY,656.25,656.26,1,5,,,stock_quote
2025-10-10T19:27:02.082Z,SPY,656.25,656.26,1,6,,,stock_quote
2025-10-10T19:27:02.130Z,SPY,656.25,656.26,1,5,,,stock_quote
2025-10-10T19:27:02.136Z,SPY,656.25,656.26,3,3,,,stock_quote
2025-10-10T19:27:02.144Z,SPY,656.25,656.26,1,3,,,stock_quote
2025-10-10T19:27:02.156Z,SPY,656.25,656.26,2,4,,,stock_quote
2025-10-10T19:27:02.159Z,SPY,656.25,656.26,1,4,,,stock_quote
2025-10-10T19:27:02.164Z,SPY,656.25,656.26,1,5,,,stock_quote
2025-10-10T19:27:02.303Z,SPY,656.25,656.26,1,4,,,stock_quote
2025-10-10T19:27:02.310Z,SPY,656.25,656.26,2,4,,,stock_quote
2025-10-10T19:27:02.311Z,SPY,656.25,656.26,1,5,,,stock_quote
2025-10-10T19:27:02.310Z,SPY,656.25,656.26,3,4,,,stock_quote
2025-10-10T19:27:02.311Z,SPY,656.25,656.26,2,5,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.24,656.25,2,7,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.25,656.26,4,3,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.25,656.26,3,3,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.24,656.26,5,5,,,stock_quote
2025-10-10T19:27:02.311Z,SPY,656.24,656.25,5,1,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.25,656.26,3,4,,,stock_quote
2025-10-10T19:27:02.312Z,SPY,656.25,656.26,3,3,,,stock_quote
2025-10-10T19:27:02.327Z,SPY,656.24,656.25,9,4,,,stock_quote
2025-10-10T19:27:02.327Z,SPY,656.25,656.26,3,4,,,stock_quote
2025-10-10T19:27:02.328Z,SPY,656.24,656.25,1,9,,,stock_quote
2025-10-10T19:27:02.328Z,SPY,656.23,656.24,1,6,,,stock_quote
2025-10-10T19:27:02.349Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:02.380Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:02.474Z,SPY,656.22,656.24,3,5,,,stock_quote
2025-10-10T19:27:02.475Z,SPY,656.22,656.23,2,1,,,stock_quote
2025-10-10T19:27:02.477Z,SPY,656.22,656.23,3,1,,,stock_quote
2025-10-10T19:27:02.485Z,SPY,656.22,656.23,4,2,,,stock_quote
2025-10-10T19:27:02.489Z,SPY,656.23,656.24,1,4,,,stock_quote
2025-10-10T19:27:02.688Z,SPY,656.23,656.24,2,4,,,stock_quote
2025-10-10T19:27:02.813Z,SPY,656.23,656.24,2,3,,,stock_quote
2025-10-10T19:27:02.815Z,SPY,656.23,656.24,1,3,,,stock_quote
2025-10-10T19:27:02.815Z,SPY,656.22,656.23,1,4,,,stock_quote
2025-10-10T19:27:02.820Z,SPY,656.22,656.23,1,3,,,stock_quote
2025-10-10T19:27:02.820Z,SPY,656.21,656.22,1,4,,,stock_quote
2025-10-10T19:27:02.822Z,SPY,656.21,656.22,2,4,,,stock_quote
2025-10-10T19:27:02.846Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:02.847Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:02.853Z,SPY,656.2,656.21,3,4,,,stock_quote
2025-10-10T19:27:02.858Z,SPY,656.2,656.21,2,8,,,stock_quote
2025-10-10T19:27:02.990Z,SPY,656.2,656.21,2,8,,,stock_quote
2025-10-10T19:27:02.991Z,SPY,656.2,656.21,2,9,,,stock_quote
2025-10-10T19:27:02.991Z,SPY,656.2,656.21,2,8,,,stock_quote
2025-10-10T19:27:02.991Z,SPY,656.19,656.21,8,9,,,stock_quote
2025-10-10T19:27:02.991Z,SPY,656.2,656.21,2,9,,,stock_quote
2025-10-10T19:27:03.109Z,SPY,656.2,656.21,1,8,,,stock_quote
2025-10-10T19:27:03.113Z,SPY,656.2,656.21,2,8,,,stock_quote
2025-10-10T19:27:03.135Z,SPY,656.2,656.21,1,8,,,stock_quote
2025-10-10T19:27:03.307Z,SPY,656.2,656.21,1,8,,,stock_quote
2025-10-10T19:27:03.330Z,SPY,656.2,656.21,1,9,,,stock_quote
2025-10-10T19:27:03.332Z,SPY,656.19,656.21,8,9,,,stock_quote
2025-10-10T19:27:03.402Z,SPY,656.2,656.21,3,8,,,stock_quote
2025-10-10T19:27:03.405Z,SPY,656.2,656.21,2,7,,,stock_quote
2025-10-10T19:27:03.461Z,SPY,656.2,656.21,2,7,,,stock_quote
2025-10-10T19:27:03.736Z,SPY,656.2,656.21,3,7,,,stock_quote
2025-10-10T19:27:03.825Z,SPY,656.2,656.21,2,7,,,stock_quote
2025-10-10T19:27:03.878Z,SPY,656.2,656.21,2,8,,,stock_quote
2025-10-10T19:27:03.889Z,SPY,656.2,656.21,2,7,,,stock_quote
2025-10-10T19:27:03.889Z,SPY,656.2,656.21,3,7,,,stock_quote
2025-10-10T19:27:03.918Z,SPY,656.2,656.21,3,6,,,stock_quote
2025-10-10T19:27:03.925Z,SPY,656.2,656.21,3,6,,,stock_quote
2025-10-10T19:27:04.026Z,SPY,656.2,656.21,3,5,,,stock_quote
2025-10-10T19:27:04.028Z,SPY,656.2,656.21,4,5,,,stock_quote
2025-10-10T19:27:04.178Z,SPY,656.2,656.21,5,4,,,stock_quote
2025-10-10T19:27:04.180Z,SPY,656.21,656.22,1,2,,,stock_quote
2025-10-10T19:27:04.180Z,SPY,656.21,656.22,7,1,,,stock_quote
2025-10-10T19:27:04.182Z,SPY,656.22,656.23,3,4,,,stock_quote
2025-10-10T19:27:04.181Z,SPY,656.22,656.23,2,3,,,stock_quote
2025-10-10T19:27:04.183Z,SPY,656.21,656.23,9,6,,,stock_quote
2025-10-10T19:27:04.182Z,SPY,656.22,656.23,3,5,,,stock_quote
2025-10-10T19:27:04.183Z,SPY,656.22,656.23,1,5,,,stock_quote
2025-10-10T19:27:04.183Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:04.188Z,SPY,656.21,656.22,4,5,,,stock_quote
2025-10-10T19:27:04.191Z,SPY,656.2,656.22,4,5,,,stock_quote
2025-10-10T19:27:04.214Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:04.256Z,SPY,656.21,656.22,8,4,,,stock_quote
2025-10-10T19:27:04.259Z,SPY,656.21,656.22,10,4,,,stock_quote
2025-10-10T19:27:04.367Z,SPY,656.22,656.23,2,3,,,stock_quote
2025-10-10T19:27:04.368Z,SPY,656.22,656.23,4,2,,,stock_quote
2025-10-10T19:27:04.368Z,SPY,656.22,656.23,4,2,,,stock_quote
2025-10-10T19:27:04.370Z,SPY,656.22,656.23,4,3,,,stock_quote
2025-10-10T19:27:04.367Z,SPY,656.22,656.23,2,4,,,stock_quote
2025-10-10T19:27:04.370Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:04.372Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:04.373Z,SPY,656.21,656.22,1,4,,,stock_quote
2025-10-10T19:27:04.370Z,SPY,656.22,656.23,3,4,,,stock_quote
2025-10-10T19:27:04.371Z,SPY,656.22,656.22,3,1,,,stock_quote
2025-10-10T19:27:04.383Z,SPY,656.21,656.22,1,3,,,stock_quote
2025-10-10T19:27:04.396Z,SPY,656.21,656.22,1,4,,,stock_quote
2025-10-10T19:27:04.399Z,SPY,656.21,656.22,1,4,,,stock_quote
2025-10-10T19:27:04.401Z,SPY,656.21,656.22,1,5,,,stock_quote
2025-10-10T19:27:04.404Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.411Z,SPY,656.21,656.22,4,3,,,stock_quote
2025-10-10T19:27:04.477Z,SPY,656.21,656.22,3,3,,,stock_quote
2025-10-10T19:27:04.478Z,SPY,656.21,656.22,2,3,,,stock_quote
2025-10-10T19:27:04.479Z,SPY,656.21,656.22,1,3,,,stock_quote
2025-10-10T19:27:04.486Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.504Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.560Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.567Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.683Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.685Z,SPY,656.2,656.22,4,3,,,stock_quote
2025-10-10T19:27:04.720Z,SPY,656.2,656.22,4,4,,,stock_quote
2025-10-10T19:27:04.767Z,SPY,656.2,656.21,4,1,,,stock_quote
2025-10-10T19:27:04.769Z,SPY,656.2,656.21,4,2,,,stock_quote
2025-10-10T19:27:04.772Z,SPY,656.2,656.21,4,2,,,stock_quote
2025-10-10T19:27:04.784Z,SPY,656.2,656.21,3,2,,,stock_quote
2025-10-10T19:27:04.785Z,SPY,656.2,656.21,3,3,,,stock_quote
2025-10-10T19:27:04.875Z,SPY,656.2,656.21,3,3,,,stock_quote
2025-10-10T19:27:04.875Z,SPY,656.2,656.21,3,4,,,stock_quote
2025-10-10T19:27:04.877Z,SPY,656.2,656.21,3,3,,,stock_quote
2025-10-10T19:27:04.953Z,SPY,656.2,656.21,3,3,,,stock_quote
2025-10-10T19:27:04.955Z,SPY,656.2,656.21,4,3,,,stock_quote
2025-10-10T19:27:04.958Z,SPY,656.2,656.21,4,3,,,stock_quote
2025-10-10T19:27:05.090Z,SPY,656.2,656.21,4,2,,,stock_quote
2025-10-10T19:27:05.092Z,SPY,656.2,656.21,4,2,,,stock_quote
2025-10-10T19:27:05.093Z,SPY,656.22,656.23,5,3,,,stock_quote
2025-10-10T19:27:05.094Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:05.094Z,SPY,656.23,656.24,1,4,,,stock_quote
2025-10-10T19:27:05.093Z,SPY,656.2,656.21,5,3,,,stock_quote
2025-10-10T19:27:05.093Z,SPY,656.22,656.23,4,3,,,stock_quote
2025-10-10T19:27:05.094Z,SPY,656.22,656.23,5,2,,,stock_quote
2025-10-10T19:27:05.095Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:05.110Z,SPY,656.22,656.23,4,3,,,stock_quote
2025-10-10T19:27:05.236Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:05.237Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:05.279Z,SPY,656.22,656.23,2,2,,,stock_quote
2025-10-10T19:27:05.403Z,SPY,656.22,656.23,4,1,,,stock_quote
2025-10-10T19:27:05.404Z,SPY,656.22,656.23,5,1,,,stock_quote
2025-10-10T19:27:05.405Z,SPY,656.23,656.24,2,4,,,stock_quote
2025-10-10T19:27:05.405Z,SPY,656.23,656.24,3,3,,,stock_quote
2025-10-10T19:27:05.451Z,SPY,656.23,656.24,4,2,,,stock_quote
2025-10-10T19:27:05.522Z,SPY,656.23,656.24,4,3,,,stock_quote
2025-10-10T19:27:05.523Z,SPY,656.23,656.24,3,3,,,stock_quote
2025-10-10T19:27:05.534Z,SPY,656.22,656.24,4,3,,,stock_quote
2025-10-10T19:27:05.549Z,SPY,656.23,656.24,1,3,,,stock_quote
2025-10-10T19:27:05.995Z,SPY,656.22,656.24,3,4,,,stock_quote
2025-10-10T19:27:05.996Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:05.996Z,SPY,656.22,656.24,3,9,,,stock_quote
2025-10-10T19:27:05.997Z,SPY,656.2,656.21,5,2,,,stock_quote
2025-10-10T19:27:05.997Z,SPY,656.2,656.21,5,1,,,stock_quote
2025-10-10T19:27:05.997Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:05.997Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:05.997Z,SPY,656.21,656.22,1,6,,,stock_quote
2025-10-10T19:27:05.998Z,SPY,656.2,656.22,5,9,,,stock_quote
2025-10-10T19:27:06.000Z,SPY,656.21,656.22,3,9,,,stock_quote
2025-10-10T19:27:05.999Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.001Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:05.999Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.002Z,SPY,656.21,656.22,3,5,,,stock_quote
2025-10-10T19:27:06.002Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.000Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.001Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.004Z,SPY,656.21,656.22,2,8,,,stock_quote
2025-10-10T19:27:06.004Z,SPY,656.21,656.22,2,9,,,stock_quote
2025-10-10T19:27:06.005Z,SPY,656.2,656.22,4,10,,,stock_quote
2025-10-10T19:27:06.002Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:06.004Z,SPY,656.21,656.22,2,4,,,stock_quote
2025-10-10T19:27:06.008Z,SPY,656.2,656.21,4,4,,,stock_quote
2025-10-10T19:27:06.010Z,SPY,656.2,656.21,3,4,,,stock_quote
2025-10-10T19:27:06.004Z,SPY,656.21,656.22,2,9,,,stock_quote
2025-10-10T19:27:06.011Z,SPY,656.2,656.21,3,4,,,stock_quote
2025-10-10T19:27:06.272Z,SPY,656.2,656.21,3,4,,,stock_quote
2025-10-10T19:27:06.273Z,SPY,656.2,656.21,3,3,,,stock_quote
2025-10-10T19:27:06.274Z,SPY,656.2,656.21,2,5,,,stock_quote
2025-10-10T19:27:06.274Z,SPY,656.2,656.21,4,1,,,stock_quote
2025-10-10T19:27:06.274Z,SPY,656.2,656.21,2,4,,,stock_quote
2025-10-10T19:27:06.325Z,SPY,656.2,656.21,1,5,,,stock_quote
2025-10-10T19:27:06.329Z,SPY,656.2,656.21,2,5,,,stock_quote
2025-10-10T19:27:06.352Z,SPY,656.2,656.21,2,4,,,stock_quote
2025-10-10T19:27:06.469Z,SPY,656.2,656.21,1,3,,,stock_quote
2025-10-10T19:27:06.471Z,SPY,656.2,656.21,1,4,,,stock_quote
2025-10-10T19:27:06.472Z,SPY,656.2,656.21,1,5,,,stock_quote
2025-10-10T19:27:06.472Z,SPY,656.19,656.2,6,10,,,stock_quote
2025-10-10T19:27:06.476Z,SPY,656.2,656.21,5,1,,,stock_quote
2025-10-10T19:27:06.474Z,SPY,656.19,656.21,8,4,,,stock_quote
2025-10-10T19:27:06.477Z,SPY,656.21,656.22,5,3,,,stock_quote
2025-10-10T19:27:06.477Z,SPY,656.21,656.22,5,2,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,4,3,,,stock_quote
2025-10-10T19:27:06.475Z,SPY,656.2,656.21,6,1,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,1,3,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,2,5,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,2,3,,,stock_quote
2025-10-10T19:27:06.476Z,SPY,656.2,656.21,6,2,,,stock_quote
2025-10-10T19:27:06.476Z,SPY,656.21,656.22,4,3,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:06.478Z,SPY,656.22,656.23,1,3,,,stock_quote
2025-10-10T19:27:06.479Z,SPY,656.22,656.23,2,4,,,stock_quote
2025-10-10T19:27:06.501Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:06.532Z,SPY,656.22,656.23,5,2,,,stock_quote
2025-10-10T19:27:06.585Z,SPY,656.22,656.24,5,4,,,stock_quote
2025-10-10T19:27:06.586Z,SPY,656.23,656.24,1,3,,,stock_quote
2025-10-10T19:27:06.793Z,SPY,656.22,656.24,4,4,,,stock_quote
2025-10-10T19:27:06.795Z,SPY,656.22,656.23,4,1,,,stock_quote
2025-10-10T19:27:06.795Z,SPY,656.22,656.23,4,2,,,stock_quote
2025-10-10T19:27:06.795Z,SPY,656.22,656.23,4,1,,,stock_quote
2025-10-10T19:27:06.796Z,SPY,656.23,656.24,2,3,,,stock_quote
2025-10-10T19:27:06.983Z,SPY,656.23,656.24,3,3,,,stock_quote
2025-10-10T19:27:06.984Z,SPY,656.23,656.24,3,2,,,stock_quote
2025-10-10T19:27:06.984Z,SPY,656.23,656.24,2,2,,,stock_quote
2025-10-10T19:27:06.988Z,SPY,656.24,656.25,2,7,,,stock_quote
2025-10-10T19:27:06.989Z,SPY,656.23,656.24,3,2,,,stock_quote
2025-10-10T19:27:06.989Z,SPY,656.23,656.24,1,5,,,stock_quote
2025-10-10T19:27:06.987Z,SPY,656.23,656.24,2,2,,,stock_quote
2025-10-10T19:27:06.991Z,SPY,656.22,656.24,4,5,,,stock_quote
2025-10-10T19:27:06.988Z,SPY,656.23,656.24,4,3,,,stock_quote
2025-10-10T19:27:06.989Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:07.171Z,SPY,656.22,656.23,3,5,,,stock_quote
2025-10-10T19:27:07.174Z,SPY,656.21,656.22,8,2,,,stock_quote
2025-10-10T19:27:07.174Z,SPY,656.22,656.23,3,6,,,stock_quote
2025-10-10T19:27:07.174Z,SPY,656.21,656.22,8,2,,,stock_quote
2025-10-10T19:27:07.188Z,SPY,656.21,656.22,7,3,,,stock_quote
2025-10-10T19:27:07.189Z,SPY,656.22,656.23,4,5,,,stock_quote
2025-10-10T19:27:07.189Z,SPY,656.21,656.22,3,4,,,stock_quote
2025-10-10T19:27:07.189Z,SPY,656.22,656.23,4,4,,,stock_quote
2025-10-10T19:27:07.195Z,SPY,656.21,656.23,8,5,,,stock_quote
2025-10-10T19:27:07.196Z,SPY,656.22,656.23,3,4,,,stock_quote
2025-10-10T19:27:07.200Z,SPY,656.22,656.23,2,4,,,stock_quote
2025-10-10T19:27:07.211Z,SPY,656.22,656.23,2,3,,,stock_quote
2025-10-10T19:27:07.325Z,SPY,656.22,656.23,2,5,,,stock_quote
2025-10-10T19:27:07.326Z,SPY,656.22,656.23,2,6,,,stock_quote
2025-10-10T19:27:07.327Z,SPY,656.21,656.23,9,4,,,stock_quote
2025-10-10T19:27:07.326Z,SPY,656.22,656.23,2,7,,,stock_quote
2025-10-10T19:27:07.327Z,SPY,656.21,656.23,9,4,,,stock_quote
2025-10-10T19:27:07.328Z,SPY,656.22,656.23,1,5,,,stock_quote
2025-10-10T19:27:07.329Z,SPY,656.22,656.23,6,1,,,stock_quote
2025-10-10T19:27:07.328Z,SPY,656.21,656.23,10,3,,,stock_quote
2025-10-10T19:27:07.328Z,SPY,656.22,656.23,2,5,,,stock_quote
2025-10-10T19:27:07.331Z,SPY,656.22,656.23,5,2,,,stock_quote
2025-10-10T19:27:07.329Z,SPY,656.21,656.22,7,4,,,stock_quote
2025-10-10T19:27:07.329Z,SPY,656.22,656.23,5,1,,,stock_quote
2025-10-10T19:27:07.331Z,SPY,656.22,656.23,4,1,,,stock_quote
2025-10-10T19:27:07.493Z,SPY,656.22,656.23,4,2,,,stock_quote
2025-10-10T19:27:07.495Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:07.496Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:07.509Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:07.524Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:07.588Z,SPY,656.22,656.23,3,4,,,stock_quote
2025-10-10T19:27:07.691Z,SPY,656.22,656.23,4,4,,,stock_quote
2025-10-10T19:27:07.693Z,SPY,656.22,656.23,4,3,,,stock_quote
2025-10-10T19:27:07.698Z,SPY,656.23,656.24,6,3,,,stock_quote
2025-10-10T19:27:07.703Z,SPY,656.23,656.24,4,2,,,stock_quote
2025-10-10T19:27:07.704Z,SPY,656.23,656.24,3,2,,,stock_quote
2025-10-10T19:27:07.709Z,SPY,656.23,656.24,3,3,,,stock_quote
2025-10-10T19:27:07.714Z,SPY,656.23,656.24,1,7,,,stock_quote
2025-10-10T19:27:07.826Z,SPY,656.23,656.24,1,8,,,stock_quote
2025-10-10T19:27:07.828Z,SPY,656.23,656.24,2,8,,,stock_quote
2025-10-10T19:27:07.931Z,SPY,656.23,656.24,3,8,,,stock_quote
2025-10-10T19:27:07.932Z,SPY,656.23,656.24,3,7,,,stock_quote
2025-10-10T19:27:08.024Z,SPY,656.23,656.24,2,7,,,stock_quote
2025-10-10T19:27:08.024Z,SPY,656.23,656.24,2,8,,,stock_quote
2025-10-10T19:27:08.064Z,SPY,656.23,656.24,1,8,,,stock_quote
2025-10-10T19:27:08.065Z,SPY,656.23,656.24,2,8,,,stock_quote
2025-10-10T19:27:08.100Z,SPY,656.23,656.24,2,7,,,stock_quote
2025-10-10T19:27:08.221Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.223Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:08.238Z,SPY,656.24,656.25,4,5,,,stock_quote
2025-10-10T19:27:08.238Z,SPY,656.23,656.24,3,6,,,stock_quote
2025-10-10T19:27:08.255Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.354Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.355Z,SPY,656.23,656.24,1,6,,,stock_quote
2025-10-10T19:27:08.542Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.668Z,SPY,656.23,656.24,3,6,,,stock_quote
2025-10-10T19:27:08.686Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.687Z,SPY,656.22,656.23,2,5,,,stock_quote
2025-10-10T19:27:08.694Z,SPY,656.22,656.23,2,5,,,stock_quote
2025-10-10T19:27:08.881Z,SPY,656.22,656.24,2,6,,,stock_quote
2025-10-10T19:27:08.883Z,SPY,656.22,656.23,3,3,,,stock_quote
2025-10-10T19:27:08.883Z,SPY,656.22,656.23,2,1,,,stock_quote
2025-10-10T19:27:08.895Z,SPY,656.22,656.23,3,2,,,stock_quote
2025-10-10T19:27:08.896Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:09.281Z,SPY,656.23,656.24,2,4,,,stock_quote
2025-10-10T19:27:09.282Z,SPY,656.23,656.24,3,4,,,stock_quote
2025-10-10T19:27:09.283Z,SPY,656.24,656.25,2,10,,,stock_quote
2025-10-10T19:27:09.283Z,SPY,656.24,656.25,1,10,,,stock_quote
2025-10-10T19:27:09.284Z,SPY,656.23,656.24,3,3,,,stock_quote
2025-10-10T19:27:09.284Z,SPY,656.23,656.24,3,1,,,stock_quote
2025-10-10T19:27:09.283Z,SPY,656.23,656.24,4,3,,,stock_quote
2025-10-10T19:27:09.283Z,SPY,656.24,656.25,3,4,,,stock_quote
2025-10-10T19:27:09.284Z,SPY,656.23,656.24,3,4,,,stock_quote
2025-10-10T19:27:09.292Z,SPY,656.24,656.24,1,1,,,stock_quote
2025-10-10T19:27:09.431Z,SPY,656.24,656.25,1,10,,,stock_quote
2025-10-10T19:27:09.432Z,SPY,656.24,656.25,1,11,,,stock_quote
2025-10-10T19:27:09.433Z,SPY,656.24,656.25,2,11,,,stock_quote
2025-10-10T19:27:09.444Z,SPY,656.24,656.25,1,11,,,stock_quote
2025-10-10T19:27:09.544Z,SPY,656.23,656.24,2,21,,,stock_quote
2025-10-10T19:27:09.545Z,SPY,656.23,656.24,2,21,,,stock_quote
2025-10-10T19:27:09.581Z,SPY,656.23,656.24,2,4,,,stock_quote
2025-10-10T19:27:09.603Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:09.640Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:09.751Z,SPY,656.23,656.24,2,5,,,stock_quote
2025-10-10T19:27:09.797Z,SPY,656.23,656.24,2,6,,,stock_quote
2025-10-10T19:27:09.797Z,SPY,656.23,656.24,1,6,,,stock_quote
