timestamp               , symbol, price            , size   , exchange , conditions, data_source
2025-10-10T19:35:52.471Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:52.471Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:52.473Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:52.569Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:52.648Z, SPY   , 655.04           ,      33, D        , |I        , stock_trade
2025-10-10T19:35:52.721Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:52.849Z, SPY   , 655.055          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:52.931Z, SPY   , 655.05           ,       5, D        , |I        , stock_trade
2025-10-10T19:35:52.937Z, SPY   , 655.045          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:52.950Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.082Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.105Z, SPY   , 655.045          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:53.174Z, SPY   , 655.04           ,      64, D        , |I        , stock_trade
2025-10-10T19:35:53.182Z, SPY   , 655.05           ,     500, D        ,           , stock_trade
2025-10-10T19:35:53.184Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.217Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:53.218Z, SPY   , 655.05           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:53.219Z, SPY   , 655.05           ,      40, P        , |I        , stock_trade
2025-10-10T19:35:53.252Z, SPY   , 655.0436         ,      10, D        , |I        , stock_trade
2025-10-10T19:35:53.261Z, SPY   , 655.045          ,     100, D        ,           , stock_trade
2025-10-10T19:35:53.261Z, SPY   , 655.0499         ,     100, D        ,           , stock_trade
2025-10-10T19:35:53.264Z, SPY   , 655.04           ,       1, D        , |I        , stock_trade
2025-10-10T19:35:53.325Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.439Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.440Z, SPY   , 655.04           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:53.439Z, SPY   , 655.04           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:53.440Z, SPY   , 655.04           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:53.443Z, SPY   , 655.05           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:53.497Z, SPY   , 655.0499         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:53.542Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.573Z, SPY   , 655.05           ,    1000, D        ,           , stock_trade
2025-10-10T19:35:53.582Z, SPY   , 655.05           ,     900, D        ,           , stock_trade
2025-10-10T19:35:53.635Z, SPY   , 655.048          ,      10, D        , |I        , stock_trade
2025-10-10T19:35:53.645Z, SPY   , 655.045          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:53.697Z, SPY   , 655.0495         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:53.713Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.726Z, SPY   , 655.0499         ,       5, D        , |I        , stock_trade
2025-10-10T19:35:53.751Z, SPY   , 655.06           ,     100, P        ,           , stock_trade
2025-10-10T19:35:53.821Z, SPY   , 655.065          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:53.892Z, SPY   , 655.06           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:53.945Z, SPY   , 655.065          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.064Z, SPY   , 655.0695         ,      25, D        , |I        , stock_trade
2025-10-10T19:35:54.068Z, SPY   , 655.065          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.115Z, SPY   , 655.07           ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.140Z, SPY   , 655.09           ,      20, D        , |I        , stock_trade
2025-10-10T19:35:54.173Z, SPY   , 655.085          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.179Z, SPY   , 655.07           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:54.180Z, SPY   , 655.07           ,      30, P        , |I        , stock_trade
2025-10-10T19:35:54.194Z, SPY   , 655.0665         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:54.273Z, SPY   , 655.065          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.273Z, SPY   , 655.06           ,      16, P        , |F|I      , stock_trade
2025-10-10T19:35:54.284Z, SPY   , 655.05           ,      76, D        , |I        , stock_trade
2025-10-10T19:35:54.377Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.485Z, SPY   , 655.045          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:54.520Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.556Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.557Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.556Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.557Z, SPY   , 655.05           ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.562Z, SPY   , 655.05           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:54.563Z, SPY   , 655.05           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:54.563Z, SPY   , 655.05           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:54.628Z, SPY   , 655.055          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.641Z, SPY   , 655.0596         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:54.804Z, SPY   , 655.075          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.907Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:54.922Z, SPY   , 655.048          ,     175, D        ,           , stock_trade
2025-10-10T19:35:54.944Z, SPY   , 655.048          ,     400, D        ,           , stock_trade
2025-10-10T19:35:54.944Z, SPY   , 655.0487         ,     100, D        ,           , stock_trade
2025-10-10T19:35:54.954Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:54.956Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:54.955Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:54.956Z, SPY   , 655.05           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:54.965Z, SPY   , 655.042          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:55.010Z, SPY   , 655.0496         ,       1, D        , |4|I      , stock_trade
2025-10-10T19:35:55.010Z, SPY   , 655.0496         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:55.014Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:55.118Z, SPY   , 655.0496         ,      10, D        , |I        , stock_trade
2025-10-10T19:35:55.167Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:55.167Z, SPY   , 655.05           ,      70, P        , |I        , stock_trade
2025-10-10T19:35:55.166Z, SPY   , 655.045          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:55.168Z, SPY   , 655.05           ,     100, P        ,           , stock_trade
2025-10-10T19:35:55.209Z, SPY   , 655.0694         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:55.702Z, SPY   , 655.068          ,     133, D        ,           , stock_trade
2025-10-10T19:35:55.703Z, SPY   , 655.065          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:55.703Z, SPY   , 655.0686         ,       2, D        , |I        , stock_trade
2025-10-10T19:35:55.703Z, SPY   , 655.065          ,       2, D        , |I        , stock_trade
2025-10-10T19:35:55.704Z, SPY   , 655.08           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:55.704Z, SPY   , 655.08           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:55.704Z, SPY   , 655.07           ,       2, D        , |I        , stock_trade
2025-10-10T19:35:55.704Z, SPY   , 655.08           ,     180, P        , |F        , stock_trade
2025-10-10T19:35:55.705Z, SPY   , 655.078          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:56.027Z, SPY   , 655.071          ,      10, N        , |I        , stock_trade
2025-10-10T19:35:56.028Z, SPY   , 655.07           ,      15, D        , |I        , stock_trade
2025-10-10T19:35:56.034Z, SPY   , 655.075          ,      15, D        , |I        , stock_trade
2025-10-10T19:35:56.041Z, SPY   , 655.075          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.048Z, SPY   , 655.0195         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:56.086Z, SPY   , 655.02           ,     100, D        ,           , stock_trade
2025-10-10T19:35:56.138Z, SPY   , 655.026          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:56.158Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.227Z, SPY   , 655.03           ,     100, D        ,           , stock_trade
2025-10-10T19:35:56.227Z, SPY   , 655.03           ,     100, D        ,           , stock_trade
2025-10-10T19:35:56.228Z, SPY   , 655.03           ,     100, D        ,           , stock_trade
2025-10-10T19:35:56.255Z, SPY   , 655.0213         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:56.266Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.285Z, SPY   , 655.025          ,       2, D        , |I        , stock_trade
2025-10-10T19:35:56.374Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.395Z, SPY   , 655.03           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:56.487Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.591Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.637Z, SPY   , 655.01           ,       1, D        , |I        , stock_trade
2025-10-10T19:35:56.654Z, SPY   , 655.01           ,      10, P        , |F|I      , stock_trade
2025-10-10T19:35:56.655Z, SPY   , 655.01           ,       6, P        , |F|I      , stock_trade
2025-10-10T19:35:56.655Z, SPY   , 655.01           ,     194, P        , |F        , stock_trade
2025-10-10T19:35:56.686Z, SPY   , 655.015          ,     300, D        ,           , stock_trade
2025-10-10T19:35:56.709Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.770Z, SPY   , 655.01           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:56.829Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:56.976Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.096Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.136Z, SPY   , 655.015          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:57.163Z, SPY   , 655.015          ,       1, D        , |I        , stock_trade
2025-10-10T19:35:57.186Z, SPY   , 655.0116         ,     100, D        ,           , stock_trade
2025-10-10T19:35:57.229Z, SPY   , 655.015          ,       5, D        , |I        , stock_trade
2025-10-10T19:35:57.275Z, SPY   , 655.0135         ,      40, D        , |I        , stock_trade
2025-10-10T19:35:57.317Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.467Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.477Z, SPY   , 655              ,      20, T        , |F|I      , stock_trade
2025-10-10T19:35:57.477Z, SPY   , 655              ,       1, T        , |F|I      , stock_trade
2025-10-10T19:35:57.478Z, SPY   , 655              ,       1, T        , |F|I      , stock_trade
2025-10-10T19:35:57.489Z, SPY   , 655.26           ,       2, D        , |4|I      , stock_trade
2025-10-10T19:35:57.490Z, SPY   , 655              ,       3, D        , |I        , stock_trade
2025-10-10T19:35:57.493Z, SPY   , 654.99           ,     100, P        ,           , stock_trade
2025-10-10T19:35:57.492Z, SPY   , 654.99           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:57.493Z, SPY   , 654.99           ,      40, P        , |I        , stock_trade
2025-10-10T19:35:57.501Z, SPY   , 654.99           ,      90, P        , |I        , stock_trade
2025-10-10T19:35:57.528Z, SPY   , 655              ,     100, D        ,           , stock_trade
2025-10-10T19:35:57.531Z, SPY   , 654.99           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:57.575Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.603Z, SPY   , 654.985          ,       4, D        , |I        , stock_trade
2025-10-10T19:35:57.634Z, SPY   , 654.9896         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:57.694Z, SPY   , 654.99           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:57.695Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.697Z, SPY   , 654.99           ,     300, V        ,           , stock_trade
2025-10-10T19:35:57.698Z, SPY   , 654.99           ,     400, D        ,           , stock_trade
2025-10-10T19:35:57.732Z, SPY   , 654.9944         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:57.765Z, SPY   , 654.9994         ,     223, D        ,           , stock_trade
2025-10-10T19:35:57.765Z, SPY   , 654.9994         ,     277, D        ,           , stock_trade
2025-10-10T19:35:57.767Z, SPY   , 655.6255         ,       1, D        , |4|I      , stock_trade
2025-10-10T19:35:57.826Z, SPY   , 654.995          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:57.834Z, SPY   , 654.99           ,      27, N        , |I        , stock_trade
2025-10-10T19:35:57.876Z, SPY   , 654.99           ,     400, D        ,           , stock_trade
2025-10-10T19:35:57.917Z, SPY   , 654.99           ,      12, D        , |I        , stock_trade
2025-10-10T19:35:57.928Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.075Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.092Z, SPY   , 654.98           ,      37, P        , |F|I      , stock_trade
2025-10-10T19:35:58.142Z, SPY   , 654.98           ,      15, D        , |I        , stock_trade
2025-10-10T19:35:58.152Z, SPY   , 654.98           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:58.177Z, SPY   , 654.975          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.185Z, SPY   , 654.98           ,     100, P        ,           , stock_trade
2025-10-10T19:35:58.185Z, SPY   , 654.98           ,      70, P        , |I        , stock_trade
2025-10-10T19:35:58.193Z, SPY   , 654.98           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.205Z, SPY   , 654.99           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.206Z, SPY   , 654.99           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.206Z, SPY   , 654.99           ,      70, P        , |F|I      , stock_trade
2025-10-10T19:35:58.213Z, SPY   , 655              ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:58.213Z, SPY   , 655              ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.214Z, SPY   , 655              ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.215Z, SPY   , 655              ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.224Z, SPY   , 655              ,      70, P        , |F|I      , stock_trade
2025-10-10T19:35:58.229Z, SPY   , 655              ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.241Z, SPY   , 655.0175         ,     100, D        ,           , stock_trade
2025-10-10T19:35:58.244Z, SPY   , 655.02           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:58.246Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.245Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.245Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.246Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.256Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.257Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.266Z, SPY   , 655.02           ,     100, P        ,           , stock_trade
2025-10-10T19:35:58.269Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.282Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.284Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.282Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.283Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:58.294Z, SPY   , 655.03           ,     100, Z        , |F        , stock_trade
2025-10-10T19:35:58.300Z, SPY   , 655.03           ,      78, D        , |I        , stock_trade
2025-10-10T19:35:58.333Z, SPY   , 655.0279         ,       2, D        , |I        , stock_trade
2025-10-10T19:35:58.345Z, SPY   , 655.0121         ,       2, D        , |I        , stock_trade
2025-10-10T19:35:58.375Z, SPY   , 655.0215         ,      50, D        , |I        , stock_trade
2025-10-10T19:35:58.394Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.426Z, SPY   , 655.04           ,       1, D        , |I        , stock_trade
2025-10-10T19:35:58.463Z, SPY   , 655.3184         ,      48, D        , |4|I      , stock_trade
2025-10-10T19:35:58.481Z, SPY   , 655.0175         ,       7, D        , |4|I      , stock_trade
2025-10-10T19:35:58.482Z, SPY   , 655.2672         ,      30, D        , |4|I      , stock_trade
2025-10-10T19:35:58.482Z, SPY   , 655.3461         ,    1342, D        , |4|B      , stock_trade
2025-10-10T19:35:58.483Z, SPY   , 655.03           ,       3, D        , |I        , stock_trade
2025-10-10T19:35:58.490Z, SPY   , 655.3165         ,      47, D        , |4|I      , stock_trade
2025-10-10T19:35:58.491Z, SPY   , 654.9712         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:58.500Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.504Z, SPY   , 655.2853         ,      33, D        , |4|I      , stock_trade
2025-10-10T19:35:58.527Z, SPY   , 655.3457         ,     107, D        , |4|B      , stock_trade
2025-10-10T19:35:58.532Z, SPY   , 655.3284         ,      50, D        , |4|I      , stock_trade
2025-10-10T19:35:58.532Z, SPY   , 655.0085         ,       1, D        , |4|I      , stock_trade
2025-10-10T19:35:58.549Z, SPY   , 655.04           ,       1, D        , |I        , stock_trade
2025-10-10T19:35:58.641Z, SPY   , 655.03           ,     100, P        ,           , stock_trade
2025-10-10T19:35:58.644Z, SPY   , 655.03           ,     100, P        ,           , stock_trade
2025-10-10T19:35:58.643Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.643Z, SPY   , 655.03           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:58.644Z, SPY   , 655.03           ,     100, P        ,           , stock_trade
2025-10-10T19:35:58.785Z, SPY   , 655.019          ,     200, D        ,           , stock_trade
2025-10-10T19:35:58.787Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.788Z, SPY   , 655.02           ,       8, D        , |I        , stock_trade
2025-10-10T19:35:58.819Z, SPY   , 655.5311         ,       7, D        , |I        , stock_trade
2025-10-10T19:35:58.866Z, SPY   , 655.02           ,      70, P        , |I        , stock_trade
2025-10-10T19:35:58.867Z, SPY   , 655.02           ,      11, P        , |I        , stock_trade
2025-10-10T19:35:58.898Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:58.928Z, SPY   , 655.6036         ,      55, D        , |4|I      , stock_trade
2025-10-10T19:35:59.012Z, SPY   , 655.015          ,      25, D        , |I        , stock_trade
2025-10-10T19:35:59.031Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.173Z, SPY   , 655.005          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.226Z, SPY   , 655.0175         ,      20, D        , |I        , stock_trade
2025-10-10T19:35:59.244Z, SPY   , 655              ,     100, P        ,           , stock_trade
2025-10-10T19:35:59.277Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.283Z, SPY   , 654.982          ,     100, D        ,           , stock_trade
2025-10-10T19:35:59.337Z, SPY   , 654.99           ,      60, P        , |I        , stock_trade
2025-10-10T19:35:59.345Z, SPY   , 655              ,       3, D        , |I        , stock_trade
2025-10-10T19:35:59.362Z, SPY   , 654.99           ,      76, D        , |I        , stock_trade
2025-10-10T19:35:59.379Z, SPY   , 654.995          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.399Z, SPY   , 655              ,     100, P        , |F        , stock_trade
2025-10-10T19:35:59.436Z, SPY   , 655.0113         ,      11, D        , |I        , stock_trade
2025-10-10T19:35:59.491Z, SPY   , 655.01           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.511Z, SPY   , 655.0191         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:59.513Z, SPY   , 655.0012         ,       1, D        , |I        , stock_trade
2025-10-10T19:35:59.643Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.644Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:59.646Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:59.643Z, SPY   , 655.02           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:59.644Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:35:59.645Z, SPY   , 655.03           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:35:59.659Z, SPY   , 655.03           ,      60, T        , |I        , stock_trade
2025-10-10T19:35:59.659Z, SPY   , 655.03           ,      40, T        , |I        , stock_trade
2025-10-10T19:35:59.748Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.749Z, SPY   , 655.0102         ,      15, D        , |I        , stock_trade
2025-10-10T19:35:59.901Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:35:59.973Z, SPY   , 655.015          ,       1, D        , |I        , stock_trade
2025-10-10T19:36:00.012Z, SPY   , 655.005          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.113Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.218Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.289Z, SPY   , 655.015          ,       5, D        , |I        , stock_trade
2025-10-10T19:36:00.362Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.368Z, SPY   , 655.01           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:36:00.369Z, SPY   , 655.01           ,      50, P        , |F|I      , stock_trade
2025-10-10T19:36:00.440Z, SPY   , 655              ,      30, P        , |I        , stock_trade
2025-10-10T19:36:00.448Z, SPY   , 655              ,      60, P        , |I        , stock_trade
2025-10-10T19:36:00.455Z, SPY   , 654.995          ,       1, D        , |I        , stock_trade
2025-10-10T19:36:00.459Z, SPY   , 654.998          ,       1, D        , |I        , stock_trade
2025-10-10T19:36:00.490Z, SPY   , 654.995          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.559Z, SPY   , 654.99           ,     100, P        , |F        , stock_trade
2025-10-10T19:36:00.624Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.729Z, SPY   , 654.985          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.766Z, SPY   , 655.0193         ,     100, D        ,           , stock_trade
2025-10-10T19:36:00.808Z, SPY   , 655.015          ,     200, D        ,           , stock_trade
2025-10-10T19:36:00.832Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:00.855Z, SPY   , 655.0201         ,       1, D        , |I        , stock_trade
2025-10-10T19:36:00.994Z, SPY   , 655.0203         ,       1, D        , |I        , stock_trade
2025-10-10T19:36:01.034Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.097Z, SPY   , 655.0203         ,      57, D        , |I        , stock_trade
2025-10-10T19:36:01.104Z, SPY   , 655.0299         ,     100, D        ,           , stock_trade
2025-10-10T19:36:01.144Z, SPY   , 655.03           ,       3, D        , |I        , stock_trade
2025-10-10T19:36:01.171Z, SPY   , 655.025          ,     100, D        ,           , stock_trade
2025-10-10T19:36:01.179Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.244Z, SPY   , 655.0199         ,       3, D        , |I        , stock_trade
2025-10-10T19:36:01.269Z, SPY   , 655.0144         ,      10, D        , |I        , stock_trade
2025-10-10T19:36:01.279Z, SPY   , 655.015          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.307Z, SPY   , 655.02           ,       7, D        , |I        , stock_trade
2025-10-10T19:36:01.330Z, SPY   , 655.0187         ,     100, D        ,           , stock_trade
2025-10-10T19:36:01.448Z, SPY   , 655.02           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.468Z, SPY   , 655.042          ,       1, D        , |I        , stock_trade
2025-10-10T19:36:01.536Z, SPY   , 655.04           ,     100, D        ,           , stock_trade
2025-10-10T19:36:01.594Z, SPY   , 655.035          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.628Z, SPY   , 655.03           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:36:01.629Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:36:01.630Z, SPY   , 655.03           ,     100, P        , |F        , stock_trade
2025-10-10T19:36:01.643Z, SPY   , 655.0215         ,      50, D        , |I        , stock_trade
2025-10-10T19:36:01.653Z, SPY   , 655.0398         ,      11, D        , |I        , stock_trade
2025-10-10T19:36:01.694Z, SPY   , 655.035          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.762Z, SPY   , 655.025          ,       2, D        , |I        , stock_trade
2025-10-10T19:36:01.799Z, SPY   , 655.04           ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.835Z, SPY   , 655.0402         ,      50, D        , |I        , stock_trade
2025-10-10T19:36:01.903Z, SPY   , 655.025          ,     100, SYNTHETIC, TEST      , synthetic_trade
2025-10-10T19:36:01.963Z, SPY   , 655.031          ,     100, D        ,           , stock_trade
2025-10-10T19:36:02.036Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:36:02.037Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
2025-10-10T19:36:02.043Z, SPY   , 655.02           ,     100, P        , |F        , stock_trade
